,cl_node,ref,clause_type,verse_text,cl_text,target_ph,xphrase_function
1275,457174,1_Samuel 25:10,x_clause,וַיַּ֨עַן נָבָ֜ל אֶת־עַבְדֵ֤י דָוִד֙ וַיֹּ֔אמֶר מִ֥י דָוִ֖ד וּמִ֣י בֶן־יִשָׁ֑י הַיֹּום֙ רַבּ֣וּ עֲבָדִ֔ים הַמִּתְפָּ֣רְצִ֔ים אִ֖ישׁ מִפְּנֵ֥י אֲדֹנָֽיו׃ ,הַיֹּום֙ רַבּ֣וּ עֲבָדִ֔ים ,הַיֹּום֙ ,Time
1293,458114,2_Samuel 2:10,x_clause,בֶּן־אַרְבָּעִ֨ים שָׁנָ֜ה אִֽישׁ־בֹּ֣שֶׁת בֶּן־שָׁא֗וּל בְּמָלְכֹו֙ עַל־יִשְׂרָאֵ֔ל וּשְׁתַּ֥יִם שָׁנִ֖ים מָלָ֑ךְ אַ֚ךְ בֵּ֣ית יְהוּדָ֔ה הָי֖וּ אַחֲרֵ֥י דָוִֽד׃ ,וּשְׁתַּ֥יִם שָׁנִ֖ים מָלָ֑ךְ ,שְׁתַּ֥יִם שָׁנִ֖ים ,Time
1295,458182,2_Samuel 2:26,x_clause,וַיִּקְרָ֨א אַבְנֵ֜ר אֶל־יֹואָ֗ב וַיֹּ֨אמֶר֙ הֲלָנֶ֨צַח֙ תֹּ֣אכַל חֶ֔רֶב הֲלֹ֣וא יָדַ֔עְתָּה כִּֽי־מָרָ֥ה תִהְיֶ֖ה בָּאַחֲרֹונָ֑ה וְעַד־מָתַי֙ לֹֽא־תֹאמַ֣ר לָעָ֔ם לָשׁ֖וּב מֵאַחֲרֵ֥י אֲחֵיהֶֽם׃ ,הֲלָנֶ֨צַח֙ תֹּ֣אכַל חֶ֔רֶב ,לָנֶ֨צַח֙ ,Time
1297,458235,2_Samuel 3:8,x_clause,וַיִּחַר֩ לְאַבְנֵ֨ר מְאֹ֜ד עַל־דִּבְרֵ֣י אִֽישׁ־בֹּ֗שֶׁת וַיֹּ֨אמֶר֙ הֲרֹ֨אשׁ כֶּ֥לֶב אָנֹ֘כִי֮ אֲשֶׁ֣ר לִֽיהוּדָה֒ הַיֹּ֨ום אֶֽעֱשֶׂה־חֶ֜סֶד עִם־בֵּ֣ית׀ שָׁא֣וּל אָבִ֗יךָ אֶל־אֶחָיו֙ וְאֶל־מֵ֣רֵעֵ֔הוּ וְלֹ֥א הִמְצִיתִ֖ךָ בְּיַד־דָּוִ֑ד וַתִּפְקֹ֥ד עָלַ֛י עֲוֹ֥ן הָאִשָּׁ֖ה הַיֹּֽום׃ ,הַיֹּ֨ום אֶֽעֱשֶׂה־חֶ֜סֶד עִם־בֵּ֣ית׀ שָׁא֣וּל אָבִ֗יךָ אֶל־אֶחָיו֙ וְאֶל־מֵ֣רֵעֵ֔הוּ ,הַיֹּ֨ום ,Time
1306,458465,2_Samuel 5:4,x_clause,בֶּן־שְׁלֹשִׁ֥ים שָׁנָ֛ה דָּוִ֖ד בְּמָלְכֹ֑ו אַרְבָּעִ֥ים שָׁנָ֖ה מָלָֽךְ׃ ,אַרְבָּעִ֥ים שָׁנָ֖ה מָלָֽךְ׃ ,אַרְבָּעִ֥ים שָׁנָ֖ה ,Time
1330,459599,2_Samuel 14:22,x_clause,וַיִּפֹּל֩ יֹואָ֨ב אֶל־פָּנָ֥יו אַ֛רְצָה וַיִּשְׁתַּ֖חוּ וַיְבָ֣רֶךְ אֶת־הַמֶּ֑לֶךְ וַיֹּ֣אמֶר יֹואָ֡ב הַיֹּום֩ יָדַ֨ע עַבְדְּךָ֜ כִּי־מָצָ֨אתִי חֵ֤ן בְּעֵינֶ֨יךָ֙ אֲדֹנִ֣י הַמֶּ֔לֶךְ אֲשֶׁר־עָשָׂ֥ה הַמֶּ֖לֶךְ אֶת־דְּבַ֥ר עַבְדֶּֽךָ׃,הַיֹּום֩ יָדַ֨ע עַבְדְּךָ֜ ,הַיֹּום֩ ,Time
1333,459756,2_Samuel 15:20,x_clause,תְּמֹ֣ול׀ בֹּואֶ֗ךָ וְהַיֹּ֞ום אֲנִֽיעֲךָ֤ עִמָּ֨נוּ֙ לָלֶ֔כֶת וַאֲנִ֣י הֹולֵ֔ךְ עַ֥ל אֲשֶׁר־אֲנִ֖י הֹולֵ֑ךְ שׁ֣וּב וְהָשֵׁ֧ב אֶת־אַחֶ֛יךָ עִמָּ֖ךְ חֶ֥סֶד וֶאֱמֶֽת׃ ,וְהַיֹּ֞ום אֲנִֽיעֲךָ֤ עִמָּ֨נוּ֙ ,הַיֹּ֞ום ,Time
1334,459870,2_Samuel 16:3,x_clause,וַיֹּ֣אמֶר הַמֶּ֔לֶךְ וְאַיֵּ֖ה בֶּן־אֲדֹנֶ֑יךָ וַיֹּ֨אמֶר צִיבָ֜א אֶל־הַמֶּ֗לֶךְ הִנֵּה֙ יֹושֵׁ֣ב בִּירוּשָׁלִַ֔ם כִּ֣י אָמַ֔ר הַיֹּ֗ום יָשִׁ֤יבוּ לִי֙ בֵּ֣ית יִשְׂרָאֵ֔ל אֵ֖ת מַמְלְכ֥וּת אָבִֽי׃ ,הַיֹּ֗ום יָשִׁ֤יבוּ לִי֙ בֵּ֣ית יִשְׂרָאֵ֔ל אֵ֖ת מַמְלְכ֥וּת אָבִֽי׃ ,הַיֹּ֗ום ,Time
1337,460083,2_Samuel 17:22,x_clause,וַיָּ֣קָם דָּוִ֗ד וְכָל־הָעָם֙ אֲשֶׁ֣ר אִתֹּ֔ו וַיַּעַבְר֖וּ אֶת־הַיַּרְדֵּ֑ן עַד־אֹ֣ור הַבֹּ֗קֶר עַד־אַחַד֙ לֹ֣א נֶעְדָּ֔ר אֲשֶׁ֥ר לֹא־עָבַ֖ר אֶת־הַיַּרְדֵּֽן׃ ,עַד־אֹ֣ור הַבֹּ֗קֶר עַד־אַחַד֙ לֹ֣א נֶעְדָּ֔ר ,עַד־אֹ֣ור הַבֹּ֗קֶר ,Time
1343,460210,2_Samuel 18:20,x_clause,וַיֹּ֧אמֶר לֹ֣ו יֹואָ֗ב לֹא֩ אִ֨ישׁ בְּשֹׂרָ֤ה אַתָּה֙ הַיֹּ֣ום הַזֶּ֔ה וּבִשַּׂרְתָּ֖ בְּיֹ֣ום אַחֵ֑ר וְהַיֹּ֤ום הַזֶּה֙ לֹ֣א תְבַשֵּׂ֔ר כִּֽי־עַל־כֵּ֥ן בֶּן־הַמֶּ֖לֶךְ מֵֽת׃ ,וְהַיֹּ֤ום הַזֶּה֙ לֹ֣א תְבַשֵּׂ֔ר ,הַיֹּ֤ום הַזֶּה֙ ,Time
1350,460411,2_Samuel 19:23,x_clause,וַיֹּ֣אמֶר דָּוִ֗ד מַה־לִּ֤י וְלָכֶם֙ בְּנֵ֣י צְרוּיָ֔ה כִּי־תִֽהְיוּ־לִ֥י הַיֹּ֖ום לְשָׂטָ֑ן הַיֹּ֗ום י֤וּמַת אִישׁ֙ בְּיִשְׂרָאֵ֔ל כִּ֚י הֲלֹ֣וא יָדַ֔עְתִּי כִּ֥י הַיֹּ֖ום אֲנִי־מֶ֥לֶךְ עַל־יִשְׂרָאֵֽל׃ ,הַיֹּ֗ום י֤וּמַת אִישׁ֙ בְּיִשְׂרָאֵ֔ל ,הַיֹּ֗ום ,Time
1397,461488,1_Kings 2:24,x_clause,וְעַתָּ֗ה חַי־יְהוָה֙ אֲשֶׁ֣ר הֱכִינַ֗נִי וַיֹּֽושִׁיבַ֨נִי֙ עַל־כִּסֵּא֙ דָּוִ֣ד אָבִ֔י וַאֲשֶׁ֧ר עָֽשָׂה־לִ֛י בַּ֖יִת כַּאֲשֶׁ֣ר דִּבֵּ֑ר כִּ֣י הַיֹּ֔ום יוּמַ֖ת אֲדֹנִיָּֽהוּ׃ ,כִּ֣י הַיֹּ֔ום יוּמַ֖ת אֲדֹנִיָּֽהוּ׃ ,הַיֹּ֔ום ,Time
1438,462655,1_Kings 10:22,x_clause,כִּי֩ אֳנִ֨י תַרְשִׁ֤ישׁ לַמֶּ֨לֶךְ֙ בַּיָּ֔ם עִ֖ם אֳנִ֣י חִירָ֑ם אַחַת֩ לְשָׁלֹ֨שׁ שָׁנִ֜ים תָּבֹ֣וא׀ אֳנִ֣י תַרְשִׁ֗ישׁ נֹֽשְׂאֵת֙ זָהָ֣ב וָכֶ֔סֶף שֶׁנְהַבִּ֥ים וְקֹפִ֖ים וְתֻכִּיִּֽים׃ ,אַחַת֩ לְשָׁלֹ֨שׁ שָׁנִ֜ים תָּבֹ֣וא׀ אֳנִ֣י תַרְשִׁ֗ישׁ ,אַחַת֩ לְשָׁלֹ֨שׁ שָׁנִ֜ים ,Time
1444,462723,1_Kings 11:16,x_clause,כִּ֣י שֵׁ֧שֶׁת חֳדָשִׁ֛ים יָֽשַׁב־שָׁ֥ם יֹואָ֖ב וְכָל־יִשְׂרָאֵ֑ל עַד־הִכְרִ֥ית כָּל־זָכָ֖ר בֶּאֱדֹֽום׃ ,כִּ֣י שֵׁ֧שֶׁת חֳדָשִׁ֛ים יָֽשַׁב־שָׁ֥ם יֹואָ֖ב וְכָל־יִשְׂרָאֵ֑ל ,שֵׁ֧שֶׁת חֳדָשִׁ֛ים ,Time
1447,462871,1_Kings 12:7,x_clause,וַיְדַבְּרוּ֙ אֵלָ֜יו לֵאמֹ֗ר אִם־הַ֠יֹּום תִּֽהְיֶה־עֶ֜בֶד לָעָ֤ם הַזֶּה֙ וַֽעֲבַדְתָּ֔ם וַעֲנִיתָ֕ם וְדִבַּרְתָּ֥ אֲלֵיהֶ֖ם דְּבָרִ֣ים טֹובִ֑ים וְהָי֥וּ לְךָ֛ עֲבָדִ֖ים כָּל־הַיָּמִֽים׃ ,אִם־הַ֠יֹּום תִּֽהְיֶה־עֶ֜בֶד לָעָ֤ם הַזֶּה֙ ,הַ֠יֹּום ,Time
1457,463313,1_Kings 14:21,x_clause,וּרְחַבְעָם֙ בֶּן־שְׁלֹמֹ֔ה מָלַ֖ךְ בִּֽיהוּדָ֑ה בֶּן־אַרְבָּעִ֣ים וְאַחַ֣ת שָׁנָה֩ רְחַבְעָ֨ם בְּמָלְכֹ֜ו וּֽשֲׁבַ֨ע עֶשְׂרֵ֥ה שָׁנָ֣ה׀ מָלַ֣ךְ בִּירוּשָׁלִַ֗ם הָ֠עִיר אֲשֶׁר־בָּחַ֨ר יְהוָ֜ה לָשׂ֨וּם אֶת־שְׁמֹ֥ו שָׁם֙ מִכֹּל֙ שִׁבְטֵ֣י יִשְׂרָאֵ֔ל וְשֵׁ֣ם אִמֹּ֔ו נַעֲמָ֖ה הָעַמֹּנִֽית׃ ,וּֽשֲׁבַ֨ע עֶשְׂרֵ֥ה שָׁנָ֣ה׀ מָלַ֣ךְ בִּירוּשָׁלִַ֗ם הָ֠עִיר ,שֲׁבַ֨ע עֶשְׂרֵ֥ה שָׁנָ֣ה׀ ,Time
1460,463348,1_Kings 15:2,x_clause,שָׁלֹ֣שׁ שָׁנִ֔ים מָלַ֖ךְ בִּירוּשָׁלִָ֑ם וְשֵׁ֣ם אִמֹּ֔ו מַעֲכָ֖ה בַּת־אֲבִישָׁלֹֽום׃ ,שָׁלֹ֣שׁ שָׁנִ֔ים מָלַ֖ךְ בִּירוּשָׁלִָ֑ם ,שָׁלֹ֣שׁ שָׁנִ֔ים ,Time
1477,463780,1_Kings 18:15,x_clause,וַיֹּ֨אמֶר֙ אֵֽלִיָּ֔הוּ חַ֚י יְהוָ֣ה צְבָאֹ֔ות אֲשֶׁ֥ר עָמַ֖דְתִּי לְפָנָ֑יו כִּ֥י הַיֹּ֖ום אֵרָאֶ֥ה אֵלָֽיו׃ ,כִּ֥י הַיֹּ֖ום אֵרָאֶ֥ה אֵלָֽיו׃ ,הַיֹּ֖ום ,Time
1478,463899,1_Kings 18:36,x_clause,וַיְהִ֣י׀ בַּעֲלֹ֣ות הַמִּנְחָ֗ה וַיִּגַּ֞שׁ אֵלִיָּ֣הוּ הַנָּבִיא֮ וַיֹּאמַר֒ יְהוָ֗ה אֱלֹהֵי֙ אַבְרָהָם֙ יִצְחָ֣ק וְיִשְׂרָאֵ֔ל הַיֹּ֣ום יִוָּדַ֗ע כִּֽי־אַתָּ֧ה אֱלֹהִ֛ים בְּיִשְׂרָאֵ֖ל וַאֲנִ֣י עַבְדֶּ֑ךָ וּבִדְבָרְךָ֣ עָשִׂ֔יתִי אֵ֥ת כָּל־הַדְּבָרִ֖ים הָאֵֽלֶּה׃ ,הַיֹּ֣ום יִוָּדַ֗ע ,הַיֹּ֣ום ,Time
1482,463972,1_Kings 19:2,x_clause,וַתִּשְׁלַ֤ח אִיזֶ֨בֶל֙ מַלְאָ֔ךְ אֶל־אֵלִיָּ֖הוּ לֵאמֹ֑ר כֹּֽה־יַעֲשׂ֤וּן אֱלֹהִים֙ וְכֹ֣ה יֹוסִפ֔וּן כִּֽי־כָעֵ֤ת מָחָר֙ אָשִׂ֣ים אֶֽת־נַפְשְׁךָ֔ כְּנֶ֖פֶשׁ אַחַ֥ד מֵהֶֽם׃ ,כִּֽי־כָעֵ֤ת מָחָר֙ אָשִׂ֣ים אֶֽת־נַפְשְׁךָ֔ כְּנֶ֖פֶשׁ אַחַ֥ד מֵהֶֽם׃ ,כָעֵ֤ת מָחָר֙ ,Time
1535,465994,2_Kings 8:17,x_clause,בֶּן־שְׁלֹשִׁ֥ים וּשְׁתַּ֛יִם שָׁנָ֖ה הָיָ֣ה בְמָלְכֹ֑ו וּשְׁמֹנֶ֣ה שָׁנִ֔ים מָלַ֖ךְ בִּירוּשָׁלִָֽם׃ ,וּשְׁמֹנֶ֣ה שָׁנִ֔ים מָלַ֖ךְ בִּירוּשָׁלִָֽם׃ ,שְׁמֹנֶ֣ה שָׁנִ֔ים ,Time
1539,466024,2_Kings 8:26,x_clause,בֶּן־עֶשְׂרִ֨ים וּשְׁתַּ֤יִם שָׁנָה֙ אֲחַזְיָ֣הוּ בְמָלְכֹ֔ו וְשָׁנָ֣ה אַחַ֔ת מָלַ֖ךְ בִּירוּשָׁלִָ֑ם וְשֵׁ֤ם אִמֹּו֙ עֲתַלְיָ֔הוּ בַּת־עָמְרִ֖י מֶ֥לֶךְ יִשְׂרָאֵֽל׃ ,וְשָׁנָ֣ה אַחַ֔ת מָלַ֖ךְ בִּירוּשָׁלִָ֑ם ,שָׁנָ֣ה אַחַ֔ת ,Time
1550,466531,2_Kings 12:2,x_clause,בִּשְׁנַת־שֶׁ֤בַע לְיֵהוּא֙ מָלַ֣ךְ יְהֹואָ֔שׁ וְאַרְבָּעִ֣ים שָׁנָ֔ה מָלַ֖ךְ בִּירֽוּשָׁלִָ֑ם וְשֵׁ֣ם אִמֹּ֔ו צִבְיָ֖ה מִבְּאֵ֥ר שָֽׁבַע׃ ,וְאַרְבָּעִ֣ים שָׁנָ֔ה מָלַ֖ךְ בִּירֽוּשָׁלִָ֑ם ,אַרְבָּעִ֣ים שָׁנָ֔ה ,Time
1563,466927,2_Kings 15:33,x_clause,בֶּן־עֶשְׂרִ֨ים וְחָמֵ֤שׁ שָׁנָה֙ הָיָ֣ה בְמָלְכֹ֔ו וְשֵׁשׁ־עֶשְׂרֵ֣ה שָׁנָ֔ה מָלַ֖ךְ בִּירוּשָׁלִָ֑ם וְשֵׁ֣ם אִמֹּ֔ו יְרוּשָׁ֖א בַּת־צָדֹֽוק׃ ,וְשֵׁשׁ־עֶשְׂרֵ֣ה שָׁנָ֔ה מָלַ֖ךְ בִּירוּשָׁלִָ֑ם ,שֵׁשׁ־עֶשְׂרֵ֣ה שָׁנָ֔ה ,Time
1566,466948,2_Kings 16:2,x_clause,בֶּן־עֶשְׂרִ֤ים שָׁנָה֙ אָחָ֣ז בְּמָלְכֹ֔ו וְשֵׁשׁ־עֶשְׂרֵ֣ה שָׁנָ֔ה מָלַ֖ךְ בִּירוּשָׁלִָ֑ם וְלֹא־עָשָׂ֣ה הַיָּשָׁ֗ר בְּעֵינֵ֛י יְהוָ֥ה אֱלֹהָ֖יו כְּדָוִ֥ד אָבִֽיו׃ ,וְשֵׁשׁ־עֶשְׂרֵ֣ה שָׁנָ֔ה מָלַ֖ךְ בִּירוּשָׁלִָ֑ם ,שֵׁשׁ־עֶשְׂרֵ֣ה שָׁנָ֔ה ,Time
1594,467699,2_Kings 21:19,x_clause,בֶּן־עֶשְׂרִ֨ים וּשְׁתַּ֤יִם שָׁנָה֙ אָמֹ֣ון בְּמָלְכֹ֔ו וּשְׁתַּ֣יִם שָׁנִ֔ים מָלַ֖ךְ בִּירוּשָׁלִָ֑ם וְשֵׁ֣ם אִמֹּ֔ו מְשֻׁלֶּ֥מֶת בַּת־חָר֖וּץ מִן־יָטְבָֽה׃ ,וּשְׁתַּ֣יִם שָׁנִ֔ים מָלַ֖ךְ בִּירוּשָׁלִָ֑ם ,שְׁתַּ֣יִם שָׁנִ֔ים ,Time
1598,467953,2_Kings 23:31,x_clause,בֶּן־עֶשְׂרִ֨ים וְשָׁלֹ֤שׁ שָׁנָה֙ יְהֹואָחָ֣ז בְּמָלְכֹ֔ו וּשְׁלֹשָׁ֣ה חֳדָשִׁ֔ים מָלַ֖ךְ בִּירוּשָׁלִָ֑ם וְשֵׁ֣ם אִמֹּ֔ו חֲמוּטַ֥ל בַּֽת־יִרְמְיָ֖הוּ מִלִּבְנָֽה׃ ,וּשְׁלֹשָׁ֣ה חֳדָשִׁ֔ים מָלַ֖ךְ בִּירוּשָׁלִָ֑ם ,שְׁלֹשָׁ֣ה חֳדָשִׁ֔ים ,Time
1599,467973,2_Kings 23:36,x_clause,בֶּן־עֶשְׂרִ֨ים וְחָמֵ֤שׁ שָׁנָ֨ה יְהֹויָקִ֣ים בְּמָלְכֹ֔ו וְאַחַ֤ת עֶשְׂרֵה֙ שָׁנָ֔ה מָלַ֖ךְ בִּירוּשָׁלִָ֑ם וְשֵׁ֣ם אִמֹּ֔ו זְבוּדָּ֥ה בַת־פְּדָיָ֖ה מִן־רוּמָֽה׃ ,וְאַחַ֤ת עֶשְׂרֵה֙ שָׁנָ֔ה מָלַ֖ךְ בִּירוּשָׁלִָ֑ם ,אַחַ֤ת עֶשְׂרֵה֙ שָׁנָ֔ה ,Time
1601,468004,2_Kings 24:8,x_clause,בֶּן־שְׁמֹנֶ֨ה עֶשְׂרֵ֤ה שָׁנָה֙ יְהֹויָכִ֣ין בְּמָלְכֹ֔ו וּשְׁלֹשָׁ֣ה חֳדָשִׁ֔ים מָלַ֖ךְ בִּירוּשָׁלִָ֑ם וְשֵׁ֣ם אִמֹּ֔ו נְחֻשְׁתָּ֥א בַת־אֶלְנָתָ֖ן מִירוּשָׁלִָֽם׃ ,וּשְׁלֹשָׁ֣ה חֳדָשִׁ֔ים מָלַ֖ךְ בִּירוּשָׁלִָ֑ם ,שְׁלֹשָׁ֣ה חֳדָשִׁ֔ים ,Time
1603,468031,2_Kings 24:18,x_clause,בֶּן־עֶשְׂרִ֨ים וְאַחַ֤ת שָׁנָה֙ צִדְקִיָּ֣הוּ בְמָלְכֹ֔ו וְאַחַ֤ת עֶשְׂרֵה֙ שָׁנָ֔ה מָלַ֖ךְ בִּירוּשָׁלִָ֑ם וְשֵׁ֣ם אִמֹּ֔ו חֲמוּטַ֥ל בַּֽת־יִרְמְיָ֖הוּ מִלִּבְנָֽה׃ ,וְאַחַ֤ת עֶשְׂרֵה֙ שָׁנָ֔ה מָלַ֖ךְ בִּירוּשָׁלִָ֑ם ,אַחַ֤ת עֶשְׂרֵה֙ שָׁנָ֔ה ,Time
1661,468813,Isaiah 8:23,x_clause,כִּ֣י לֹ֣א מוּעָף֮ לַאֲשֶׁ֣ר מוּצָ֣ק לָהּ֒ כָּעֵ֣ת הָרִאשֹׁ֗ון הֵקַ֞ל אַ֤רְצָה זְבֻלוּן֙ וְאַ֣רְצָה נַפְתָּלִ֔י וְהָאַחֲרֹ֖ון הִכְבִּ֑יד דֶּ֤רֶךְ הַיָּם֙ עֵ֣בֶר הַיַּרְדֵּ֔ן גְּלִ֖יל הַגֹּויִֽם׃ ,כָּעֵ֣ת הָרִאשֹׁ֗ון הֵקַ֞ל אַ֤רְצָה זְבֻלוּן֙ וְאַ֣רְצָה נַפְתָּלִ֔י ,כָּעֵ֣ת ,Time
1755,469810,Isaiah 23:15,x_clause,וְהָיָה֙ בַּיֹּ֣ום הַה֔וּא וְנִשְׁכַּ֤חַת צֹר֙ שִׁבְעִ֣ים שָׁנָ֔ה כִּימֵ֖י מֶ֣לֶךְ אֶחָ֑ד מִקֵּ֞ץ שִׁבְעִ֤ים שָׁנָה֙ יִהְיֶ֣ה לְצֹ֔ר כְּשִׁירַ֖ת הַזֹּונָֽה׃ ,מִקֵּ֞ץ שִׁבְעִ֤ים שָׁנָה֙ יִהְיֶ֣ה לְצֹ֔ר כְּשִׁירַ֖ת הַזֹּונָֽה׃ ,מִקֵּ֞ץ שִׁבְעִ֤ים שָׁנָה֙ ,Time
1761,469913,Isaiah 24:22,x_clause,וְאֻסְּפ֨וּ אֲסֵפָ֤ה אַסִּיר֙ עַל־בֹּ֔ור וְסֻגְּר֖וּ עַל־מַסְגֵּ֑ר וּמֵרֹ֥ב יָמִ֖ים יִפָּקֵֽדוּ׃ ,וּמֵרֹ֥ב יָמִ֖ים יִפָּקֵֽדוּ׃ ,מֵרֹ֥ב יָמִ֖ים ,Time
1762,469926,Isaiah 25:2,x_clause,כִּ֣י שַׂ֤מְתָּ מֵעִיר֙ לַגָּ֔ל קִרְיָ֥ה בְצוּרָ֖ה לְמַפֵּלָ֑ה אַרְמֹ֤ון זָרִים֙ מֵעִ֔יר לְעֹולָ֖ם לֹ֥א יִבָּנֶֽה׃ ,לְעֹולָ֖ם לֹ֥א יִבָּנֶֽה׃ ,לְעֹולָ֖ם ,Time
1774,470053,Isaiah 27:3,x_clause,אֲנִ֤י יְהוָה֙ נֹֽצְרָ֔הּ לִרְגָעִ֖ים אַשְׁקֶ֑נָּה פֶּ֚ן יִפְקֹ֣ד עָלֶ֔יהָ לַ֥יְלָה וָיֹ֖ום אֶצֳּרֶֽנָּה׃ ,לִרְגָעִ֖ים אַשְׁקֶ֑נָּה ,לִרְגָעִ֖ים ,Time
1790,470203,Isaiah 28:24,x_clause,הֲכֹ֣ל הַיֹּ֔ום יַחֲרֹ֥שׁ הַחֹרֵ֖שׁ לִזְרֹ֑עַ יְפַתַּ֥ח וִֽישַׂדֵּ֖ד אַדְמָתֹֽו׃ ,הֲכֹ֣ל הַיֹּ֔ום יַחֲרֹ֥שׁ הַחֹרֵ֖שׁ ,כֹ֣ל הַיֹּ֔ום ,Time
1828,470561,Isaiah 32:10,x_clause,יָמִים֙ עַל־שָׁנָ֔ה תִּרְגַּ֖זְנָה בֹּֽטְחֹ֑ות כִּ֚י כָּלָ֣ה בָצִ֔יר אֹ֖סֶף בְּלִ֥י יָבֹֽוא׃ ,יָמִים֙ עַל־שָׁנָ֔ה תִּרְגַּ֖זְנָה ,יָמִים֙ עַל־שָׁנָ֔ה ,Time
1843,470740,Isaiah 34:10,x_clause,לַ֤יְלָה וְיֹומָם֙ לֹ֣א תִכְבֶּ֔ה לְעֹולָ֖ם יַעֲלֶ֣ה עֲשָׁנָ֑הּ מִדֹּ֤ור לָדֹור֙ תֶּחֱרָ֔ב לְנֵ֣צַח נְצָחִ֔ים אֵ֥ין עֹבֵ֖ר בָּֽהּ׃ ,לְעֹולָ֖ם יַעֲלֶ֣ה עֲשָׁנָ֑הּ ,לְעֹולָ֖ם ,Time
1844,470741,Isaiah 34:10,x_clause,לַ֤יְלָה וְיֹומָם֙ לֹ֣א תִכְבֶּ֔ה לְעֹולָ֖ם יַעֲלֶ֣ה עֲשָׁנָ֑הּ מִדֹּ֤ור לָדֹור֙ תֶּחֱרָ֔ב לְנֵ֣צַח נְצָחִ֔ים אֵ֥ין עֹבֵ֖ר בָּֽהּ׃ ,מִדֹּ֤ור לָדֹור֙ תֶּחֱרָ֔ב ,מִדֹּ֤ור לָדֹור֙ ,Time
1847,470772,Isaiah 34:17,x_clause,וְהֽוּא־הִפִּ֤יל לָהֶן֙ גֹּורָ֔ל וְיָדֹ֛ו חִלְּקַ֥תָּה לָהֶ֖ם בַּקָּ֑ו עַד־עֹולָם֙ יִֽירָשׁ֔וּהָ לְדֹ֥ור וָדֹ֖ור יִשְׁכְּנוּ־בָֽהּ׃ ס ,עַד־עֹולָם֙ יִֽירָשׁ֔וּהָ ,עַד־עֹולָם֙ ,Time
1862,471124,Isaiah 38:12,x_clause,דֹּורִ֗י נִסַּ֧ע וְנִגְלָ֛ה מִנִּ֖י כְּאֹ֣הֶל רֹעִ֑י קִפַּ֨דְתִּי כָאֹרֵ֤ג חַיַּי֙ מִדַּלָּ֣ה יְבַצְּעֵ֔נִי מִיֹּ֥ום עַד־לַ֖יְלָה תַּשְׁלִימֵֽנִי׃ ,מִיֹּ֥ום עַד־לַ֖יְלָה תַּשְׁלִימֵֽנִי׃ ,מִיֹּ֥ום עַד־לַ֖יְלָה ,Time
1863,471128,Isaiah 38:13,x_clause,שִׁוִּ֤יתִי עַד־בֹּ֨קֶר֙ כָּֽאֲרִ֔י כֵּ֥ן יְשַׁבֵּ֖ר כָּל־עַצְמֹותָ֑י מִיֹּ֥ום עַד־לַ֖יְלָה תַּשְׁלִימֵֽנִי׃ ,מִיֹּ֥ום עַד־לַ֖יְלָה תַּשְׁלִימֵֽנִי׃ ,מִיֹּ֥ום עַד־לַ֖יְלָה ,Time
1930,472054,Isaiah 46:4,x_clause,וְעַד־זִקְנָה֙ אֲנִ֣י ה֔וּא וְעַד־שֵיבָ֖ה אֲנִ֣י אֶסְבֹּ֑ל אֲנִ֤י עָשִׂ֨יתִי֙ וַאֲנִ֣י אֶשָּׂ֔א וַאֲנִ֥י אֶסְבֹּ֖ל וַאֲמַלֵּֽט׃ ס ,וְעַד־שֵיבָ֖ה אֲנִ֣י אֶסְבֹּ֑ל ,עַד־שֵיבָ֖ה ,Time
1936,472136,Isaiah 47:7,x_clause,וַתֹּ֣אמְרִ֔י לְעֹולָ֖ם אֶהְיֶ֣ה גְבָ֑רֶת עַ֣ד לֹא־שַׂ֥מְתְּ אֵ֨לֶּה֙ עַל־לִבֵּ֔ךְ לֹ֥א זָכַ֖רְתְּ אַחֲרִיתָֽהּ׃ ס ,לְעֹולָ֖ם אֶהְיֶ֣ה גְבָ֑רֶת ,לְעֹולָ֖ם ,Time
1945,472270,Isaiah 48:16,x_clause,קִרְב֧וּ אֵלַ֣י שִׁמְעוּ־זֹ֗את לֹ֤א מֵרֹאשׁ֙ בַּסֵּ֣תֶר דִּבַּ֔רְתִּי מֵעֵ֥ת הֱיֹותָ֖הּ שָׁ֣ם אָ֑נִי וְעַתָּ֗ה אֲדֹנָ֧י יְהוִ֛ה שְׁלָחַ֖נִי וְרוּחֹֽו׃ פ ,לֹ֤א מֵרֹאשׁ֙ בַּסֵּ֣תֶר דִּבַּ֔רְתִּי ,מֵרֹאשׁ֙ ,Time
1947,472305,Isaiah 49:1,x_clause,שִׁמְע֤וּ אִיִּים֙ אֵלַ֔י וְהַקְשִׁ֥יבוּ לְאֻמִּ֖ים מֵרָחֹ֑וק יְהוָה֙ מִבֶּ֣טֶן קְרָאָ֔נִי מִמְּעֵ֥י אִמִּ֖י הִזְכִּ֥יר שְׁמִֽי׃ ,יְהוָה֙ מִבֶּ֣טֶן קְרָאָ֔נִי ,מִבֶּ֣טֶן ,Time
